,t_ts,tau_fb_ts_1,tau_fb_ts_2,tau_ts_1,tau_ts_2,th_d_ts_1,th_d_ts_2,th_dd_ts_1,th_dd_ts_2,th_ts_1,th_ts_2,ref_th_d_1,ref_th_d_2,ref_th_1,ref_th_2,th_ts_2_rel,th_d_ts_2_rel
90,0.89,3.140389551086775,-6.1642480677922995,-90.46661701420963,23.188678813225387,1.0411800353759846,-0.033316610724519295,0.07803386603249834,-0.08282460235193798,2.0194215508908284,-0.07238793025124585,1.0428452492765339,-0.026751898217439552,2.0209084849713443,-0.07422809513495254,-2.091809481142074,-1.0744966461005039
91,0.9,3.3766215911876785,-6.062162987916597,-92.25093082459097,23.29004584141121,1.042251219707184,-0.03392135004690915,0.08686636660230773,-0.05147861325068037,2.0298382221051363,-0.07272449757792053,1.045752455847193,-0.025478205881556838,2.0313514710937297,-0.07448942548455273,-2.102562719683057,-1.0761725697540931
92,0.91,3.6402949499101833,-5.961161532412196,-93.99957381634773,23.390316334352995,1.0434106588692542,-0.03420721275396199,0.0966050370166721,-0.019334664594447347,2.0402660465478926,-0.07306552691948247,1.0486635954921917,-0.023987686675746994,2.041823547191701,-0.07473693651464419,-2.113331573467375,-1.0776178716232163
93,0.92,3.9289590367502125,-5.861491648468031,-95.71492169123843,23.489249181248308,1.044667437329669,-0.03416604918998402,0.10718080446776082,0.013539023699061004,2.050705952151657,-0.07340778904391405,1.0515808060727605,-0.02227817119471865,2.0523247632328774,-0.07496844924953638,-2.124113741195571,-1.078833486519653
94,0.93,4.240107496218681,-5.7633688241601755,-97.39941836788493,23.586636028659345,1.0460299477686872,-0.033790414427634634,0.11852244669982229,0.047073874936748326,2.0611589542366118,-0.07374797670865063,1.0545062898060946,-0.02034731852503191,2.0628551908828507,-0.0751817621677513,-2.134906930945262,-1.0798203621963218
95,0.9400000000000001,4.5711960774827975,-5.6669751791849965,-99.05555613995814,23.68230217784837,1.0475058690854062,-0.033073572596105646,0.1305571241428664,0.08120154463819247,2.0716261484835554,-0.07408271172822802,1.0574423162600006,-0.018192609144444174,2.073414924163567,-0.07537464945166228,-2.1457088602117835,-1.0805794416815118
96,0.9500000000000001,4.919660436258955,-5.572458894166088,-100.68585588288649,23.776107139745633,1.049102149746412,-0.032009495154174825,0.1432109168462457,0.11585450039500496,2.08210870371363,-0.07440855205521242,1.0603912255303125,-0.015811337542494038,2.0840040801425643,-0.07554485916474984,-2.156517255768842,-1.0811116449005866
97,0.96,5.282933760520914,-5.479933973922813,-102.29284743210553,23.86794485207669,1.0508249965285699,-0.030592853198959474,0.15640936273113734,0.15096658913357755,2.092607854528465,-0.0747219988143166,1.0633554316047267,-0.013200604547263503,2.0946227996549176,-0.07569011135360215,-2.1673298533427814,-1.0814178497275293
98,0.97,5.658464114442019,-5.389480337053043,-103.87905025269481,23.957743566248407,1.0526798686723324,-0.028819003936876246,0.17007799369236523,0.18647358849444481,2.103124893864756,-0.07501950323069097,1.066337425916571,-0.0103573093436822,2.1052712480597653,-0.07580809607165628,-2.1781443970954473,-1.0814988726092087
99,0.98,6.043731398610452,-5.3011442212460125,-105.44695451620929,24.045465414566905,1.0546714774268795,-0.026683971477141015,0.1841428661225049,0.22231373926490644,2.1136611655172794,-0.07529747339481088,1.0693397810918357,-0.0072781411692647326,2.115949616033337,-0.07589647132152244,-2.1889586389120903,-1.0813554489040205
100,0.99,6.436263828748512,-5.2149388910605055,-106.99900269581038,24.131105671076615,1.0568037909337582,-0.024184422139694815,0.19853108249605153,0.25842825601817554,2.124218056683998,-0.07555228080814126,1.0723651548924853,-0.00395957067389919,2.126658120400436,-0.07595286091258702,-2.199770337492139,-1.080988213073453
101,1.0,6.833653839975717,-5.130845632574776,-108.53757178538473,24.21469172167215,1.059080044361688,-0.021317634498790504,0.21317130073789017,0.29476181329726026,2.134796990586198,-0.07578026665582335,1.075416294358638,-0.0003978409313165403,2.1373970050063384,-0.07597485223049638,-2.2105772572420213,-1.0803976788604783
102,1.01,7.233573329084453,-5.048815017044195,-110.06495624222165,24.29628176143525,1.0615027551720482,-0.01808146441093925,0.22799422821774262,0.3312630049304701,2.145399419215566,-0.07597774775497693,1.0784960401516774,0.003411041908994393,2.148166541631127,-0.07595999391495356,-2.221377166970543,-1.0795842195829874
103,1.02,7.633788153121057,-4.968768413894509,-111.58335174622418,24.375963238983683,1.064073743362605,-0.014474305300860265,0.24293309734285057,0.367884774247573,2.1560268162587466,-0.07614102212982177,1.081607331099621,0.007471318339068561,2.1589670309484563,-0.07590579344220494,-2.2321678383885684,-1.0785480486634653
104,1.03,8.032171808981193,-4.890599731672607,-113.0948398613658,24.453851069347003,1.066794156506372,-0.01049504400217127,0.2579241198816222,0.40458481320218126,2.1666806702482466,-0.0762663741676722,1.0847532089452006,0.011787485586774003,2.169798803530796,-0.0758097146084653,-2.242947044415919,-1.0772892005085433
105,1.04,8.426718225409946,-4.814177364266148,-114.60137367751067,24.53008563821106,1.0696644993734554,-0.006143012470255594,0.27290691732302635,0.4413259285962488,2.1773624779865774,-0.07635007931292882,1.087936823295982,0.016364308092629967,2.180662220903156,-0.07566917491050118,-2.2537125572995063,-1.075807511843711
106,1.05,8.815553605930425,-4.739346318492821,-116.10476450260424,24.60483062159491,1.0726846678964175,-0.0014179357035110354,0.2878249247749012,0.4780763738471219,2.1880737382882653,-0.07638840825945808,1.0911614367745146,0.02120682837190946,2.1915576766473257,-0.07548154281951014,-2.2644621465477233,-1.0741026035999286
107,1.06,9.196947268538036,-4.665930498391857,-117.6066696668979,24.678270645796196,1.075853987214369,0.003680123774521837,0.3026257661099986,0.5148101449195083,2.198815946081843,-0.07637763060519259,1.0944304303648422,0.02632037826140006,2.202485597558588,-0.07524413494446325,-2.2751935766870353,-1.0721738634398472
108,1.07,9.569321435607314,-4.5937351208622745,-119.10858149218276,24.750608813127485,1.0791712535077471,0.009150824505209196,0.3172615982962675,0.5515072392834734,2.209590586911169,-0.0763140179363816,1.0977473089497674,0.031710590546311826,2.2134464448568716,-0.07495421308106431,-2.2859046048475506,-1.070020429002538
109,1.08,9.931259935096293,-4.52254923698121,-120.61181747025081,24.822064119267893,1.0826347793147686,0.014993607378086717,0.3316894230795032,0.5881538769511204,2.22039913187244,-0.07619384631264904,1.1011157070308737,0.0373834109579963,2.224440715454183,-0.07460898114258718,-2.2965929781850893,-1.0676411719366818
110,1.09,10.281515781964057,-4.452148333172246,-122.11751168582143,24.892868788202016,1.0862424420019228,0.02120775921830174,0.3458713644340131,0.6247426828673013,2.2312430330200743,-0.07601339812785589,1.1045393946205737,0.04334511052767093,2.235468943280124,-0.07420558196892824,-2.30725643114793,-1.065034682783621
111,1.1,10.61901761639501,-4.382296986558054,-123.62660751031834,24.96326555053015,1.089991735044716,0.027792478281403864,0.35977491044305454,0.6612728301125399,2.2421237192712926,-0.07576896332569152,1.1080222832921374,0.04960229827467547,2.246531700667119,-0.07374109401043683,-2.3178926825969843,-1.062199256763312
112,1.11,10.942874983175921,-4.31275154921269,-125.139851583937,25.033504890522693,1.0938798217612244,0.034746941252734184,0.3733731185252963,0.6977501435609968,2.2530425928357136,-0.07545683995291663,1.1115684323698372,0.056161934200187336,2.257629599796871,-0.07321252788330757,-2.32849943278863,-1.0591328805084903
113,1.12,11.252382444027731,-4.243262836528916,-126.65778909479097,25.10384228675399,1.097903591129907,0.04207037134465105,0.3866447831776866,0.7341871638401973,2.264001026192652,-0.07507333403722591,1.115182055236844,0.06303134254828056,2.268763294209319,-0.07261682279365811,-2.339074360229878,-1.055833219785256
114,1.1300000000000001,11.547022522026683,-4.173578795907273,-128.18076035539266,25.174535470115224,1.1020597153145868,0.04976210708292398,0.3995745656497605,0.770603171543482,2.2750003596350825,-0.07461475878077624,1.1188675257332978,0.07021822528581062,2.2799334803751603,-0.07195084282786102,-2.349615118415859,-1.0522976082316629
115,1.1400000000000001,11.826467484208504,-4.103447132868543,-129.7088986685774,25.245841722060355,1.1063447085134417,0.057821671372839605,0.41215308521164484,0.807024171831004,2.286041899395427,-0.07407743306451595,1.1226293846109143,0.07773067574046028,2.2911408993326576,-0.0712113731072268,-2.3601193324599428,-1.048523037140602
116,1.1500000000000001,12.090579975095284,-4.032617873115929,-131.24212946716173,25.31801523445725,1.1107549867452604,0.06624884043671042,0.4243769719057789,0.8434828396135075,2.297126916364478,-0.07345767926253866,1.126472346003506,0.08557719232231151,2.3023863383891134,-0.07039511580582891,-2.3705845956270166,-1.0445061463085499
117,1.16,12.339412520066361,-3.9608458404521762,-132.7801707042992,25.391304550974553,1.1152869281849376,0.07504371221630131,0.43624888089556,0.8800184256243518,2.3082566454108937,-0.07275182036976001,1.130401303864767,0.09376669223820099,2.3136706328869354,-0.06949868603104781,-2.3810084657806536,-1.0402432159686363
118,1.17,12.573205923091479,-3.8878930322455707,-134.322534464788,25.465950108077795,1.1199369336611624,0.08420677383673061,0.44777746872053115,0.9166766236893323,2.31943228530483,-0.07195617645026392,1.1344213383153834,0.102308525089485,2.3249946680336646,-0.06851860756747863,-2.391388461755094,-1.0357301598244317
119,1.18,12.792386588570581,-3.813530875997695,-135.86852976128714,25.542181891776423,1.1247014869322138,0.0937389677315875,0.45897733195524804,0.9535093995156484,2.3306549992454118,-0.07106706041768514,1.138537721831052,0.11121248622278447,2.336359380794755,-0.0674513084859587,-2.401722059663097,-1.0309625192006264
120,1.19,12.997562801348606,-3.737542352672296,-137.41726647405156,25.620217224079525,1.1295772143606442,0.10364175603243908,0.46986890892260463,0.9905747812557856,2.341925915987939,-0.07008077316297912,1.1427559251908685,0.12048882967891163,2.347765761847102,-0.06629311662096482,-2.4120066891509184,-1.0259354583282052
121,1.2,13.18952000281528,-3.6597239747089505,-138.96766038798768,25.70025869077256,1.1345609436140596,0.11391718282878094,0.480478345246965,1.0279366119980171,2.353246131562955,-0.06899359804888625,1.1470816230919085,0.1301482805576715,2.3592148575904703,-0.06504025492127763,-2.4222397296118414,-1.0206437607852785
122,1.21,13.369215103985876,-3.5798876090733067,-140.51843927694043,25.782492219615087,1.1396497610270082,0.1245679339064602,0.49083732413450876,1.06566426416951,2.3646167115756174,-0.06780179479432599,1.1515206993203047,0.14020204658496,2.3707077722129455,-0.06368883668079484,-2.4324185063699435,-1.015081827120548
123,1.22,13.537769878688998,-3.4978621382723674,-142.06814998205505,25.8670853153958,1.1448410672678397,0.13559739357303438,0.5009828623396073,1.1038323156117662,2.376038694070212,-0.06650159277587707,1.1560792513516376,0.15066182863322575,2.3822456698053665,-0.062234860658678226,-2.442540286846089,-1.0092436736948054
124,1.23,13.696463481303667,-3.4134949549405436,-143.61516642897715,25.954185455515187,1.150132630963994,0.14700969817682658,0.5109570728122743,1.1425201868034869,2.387513092941129,-0.0650891837774231,1.1607635942337557,0.16153982990647192,2.3938297765182925,-0.060674206100723715,-2.452602276718552,-1.0031229327871676
125,1.24,13.84672413403225,-3.3266532884239863,-145.15769852742358,26.043918646854014,1.1555226399491674,0.1588097859220046,0.5208068950237856,1.1818117383457374,2.3990409018682106,-0.06356071422300014,1.1655802635831367,0.17284876345640005,2.4054613827535283,-0.059002627676915775,-2.4626016160912108,-0.9967128540271628
126,1.25,13.99012002817468,-3.2372253646702043,-146.69380189657375,26.136388141715734,1.161009749805837,0.1710034425740903,0.5305837939282223,1.2217948273975825,2.410623098751061,-0.061912276931899796,1.1705360175012913,0.1846018576462504,2.4171418453803755,-0.05721575035375537,-2.4725353756829604,-0.9900063072317467
127,1.26,14.128349482530012,-3.145121403603268,-148.22138836055072,26.23167330766671,1.1665931293863097,0.18359734263821903,0.5403434284462896,1.2625608212813944,2.42226065061369,-0.06013990243920045,1.175637837190446,0.19681285912344149,2.4288725899647483,-0.055309064223998394,-2.4824005530528908,-0.9829957867480906
128,1.27,14.263230399626337,-3.0502744612166066,-149.7382371602545,26.329828642956894,1.172272503004442,0.19659908557578762,0.5501452902364359,1.3042040658833152,2.4339545189477505,-0.058239549929160396,1.1808929260176029,0.20949603280059928,2.4406551129969056,-0.05327791932119608,-2.492194068876911,-0.9756734174286544
129,1.28,14.396689057155033,-2.952641126407163,-151.242006830794,26.430882926323765,1.1780481889979955,0.21001722660258984,0.5600523133710675,1.3468213059064027,2.445705665459571,-0.056207097833365645,1.1863087067429985,0.2226661582769719,2.452490984100898,-0.051117520451710696,-2.5019127632929363,-0.9680309623954056
130,1.29,14.530748267644377,-2.852202085606448,-152.73024769785312,26.534838486865517,1.1839211343679474,0.2238613015833854,0.5701304553360835,1.3905110533083023,2.457515058183232,-0.05403833415023682,1.19189281659291,0.23633852205824382,2.464381848205806,-0.048822922082960574,-2.5115533923334685,-0.960059832784562
131,1.3,14.667514934082625,-2.7489625709293253,-154.20041495149334,26.641670576923346,1.1898929452054818,0.2381418455024866,0.5804482495471616,1.4353728995752957,2.4693836779190117,-0.051728946547529187,1.1976530998176853,0.25052890485249846,2.476329427655443,-0.04638902333345296,-2.5211126244665407,-0.9517510997029952
132,1.31,14.809167022990621,-2.642952710254498,-155.64988226204179,26.751326828143927,1.195965912619551,0.2528704039478182,0.5910763293119227,1.4815067667139816,2.481312524953646,-0.049274512314876846,1.2035975973339819,0.26525356313363635,2.4883355242294196,-0.04381056311779963,-2.5305870372685226,-0.9430955086717328
133,1.32,14.957939969284872,-2.5342278001053486,-157.07595590989823,26.863726768370327,1.2021430338774621,0.2680595369960809,0.6020869228728727,1.5290120910646996,2.4933026260159736,-0.04667048823930922,1.2097345330056246,0.28052920407136245,2.500402021044208,-0.04108211550848351,-2.539973114255283,-0.9340834968813811
134,1.33,15.116112519383984,-2.422868524366051,-158.47588940910717,26.978761374784327,1.208428028467577,0.2837228148290466,0.6135533188521495,1.577986933282315,2.505355041418647,-0.0439122004830816,1.2160722960708104,0.29637295282975495,2.5125308842981773,-0.03819808538560787,-2.5492672419017284,-0.9247052136385304
135,1.34,15.285992010357718,-2.308981143707023,-159.84689861341283,27.096292636836587,1.2148253487867342,0.29987480434579394,0.6255493010870363,1.6285270071004114,2.517470872333642,-0.04099483455018976,1.2226194191750135,0.31280231113542,2.524724164819407,-0.035152704456345774,-2.558465706883832,-0.9149505444409403
136,1.35,15.469899073721937,-2.1926976820935584,-161.18617730302168,27.216153100968356,1.2213401851452244,0.3165310459631341,0.6381485515041528,1.6807246188089187,2.5296512681462833,-0.03791342543565563,1.229384551419907,0.3298351059130345,2.53698399936941,-0.03194002773733651,-2.567564693581939,-0.9048091391820903
137,1.36,15.67015174298023,-2.0741761376370516,-162.4909132602156,27.33814536822827,1.2279784647689773,0.33370801971697817,0.6514240193529641,1.7346675088428316,2.541897433829358,-0.03466284806014755,1.236376425790022,0.3474894266830803,2.5493126116497957,-0.02855393060578093,-2.5765602818895053,-0.8942704450519992
138,1.37,15.889048934288464,-1.9536007454101667,-163.75830485219126,27.46204151553267,1.2347468444621916,0.3514230996924922,0.6654472548067836,1.7904375864775315,2.5542106372756064,-0.031237808101797982,1.243603820272224,0.36578355031645055,2.561712312952249,-0.024988106538556654,-2.5854484453774043,-0.8833237447696994
139,1.3800000000000001,16.12885326010023,-1.8311823194941734,-164.98557814964175,27.587582411705398,1.2416526965741017,0.3696944957218402,0.6802877046681458,1.8481095484485406,2.566592216523415,-0.027632833347249766,1.251075511940419,0.38473585164748353,2.5741855023851494,-0.02123606567322911,-2.594225049870665,-0.8719582008522615
140,1.3900000000000001,16.391773126725063,-1.7071587001640909,-166.1700046192479,27.71447690086171,1.248704087891346,0.388541181197364,0.6960119677162891,1.9077493724928183,2.5790435868068564,-0.023842265695030042,1.2588002232416802,0.4043646983657056,2.5867346666027022,-0.017291134340166714,-2.6028858525018865,-0.860162906693982
